cycle_id,species,season,management_quality,fault_injected,fault_type,harvest_weight_g,harvest_survival,total_stress_hours,final_do_surface,final_tan_mgl,final_ph
4048,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.04,0.503,7.97
4049,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.47,0.505,7.97
4050,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.42,0.511,7.97
4051,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.27,0.511,7.97
4052,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,3.97,0.547,7.97
4053,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.94,0.528,7.97
4054,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.66,0.518,7.97
4055,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.4,0.511,7.97
4056,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.03,0.518,7.97
4057,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.33,0.522,7.97
4058,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.33,0.527,7.97
4059,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.24,0.512,7.97
4060,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.8,0.512,7.97
4061,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.41,0.517,7.97
4062,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.43,0.523,7.97
4063,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.57,0.509,7.97
4064,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.32,0.532,7.97
4065,Penaeus_monodon,winter,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.14,0.512,7.97
4066,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.35,0.509,7.97
4067,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.71,0.547,7.97
4068,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.9,0.546,7.97
4069,Litopenaeus_vannamei,winter,good,True,sensor_fault,21.31,1.0,0.0,4.27,0.523,7.97
4070,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.26,0.515,7.97
4071,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.78,0.52,7.97
4072,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.34,0.506,7.97
4073,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.23,0.513,7.97
4074,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.88,0.539,7.97
4075,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.09,0.514,7.97
4076,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.6,0.527,7.97
4077,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.56,0.506,7.97
4078,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.48,0.533,7.97
4079,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.43,0.523,7.97
4080,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.47,0.518,7.97
4081,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.66,0.505,7.97
4082,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.14,0.538,7.97
4083,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.52,0.508,7.97
4084,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.7,0.521,7.97
4085,Penaeus_monodon,monsoon,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.66,0.52,7.97
4086,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.84,0.54,7.97
4087,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.98,0.52,7.97
4088,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.6,0.552,7.97
4089,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,3.98,0.54,7.97
4090,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.57,0.508,7.97
4091,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.77,0.525,7.97
4092,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.77,0.528,7.97
4093,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.05,0.507,7.97
4094,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.48,0.504,7.97
4095,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.72,0.511,7.97
4096,Litopenaeus_vannamei,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.03,0.549,7.97
4097,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,3.94,0.518,7.97
4098,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.56,0.506,7.97
4099,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.39,0.507,7.97
4100,Penaeus_monodon,monsoon,poor,True,stratification_collapse,21.31,1.0,0.0,4.3,0.515,7.97
4101,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.69,0.516,7.97
4102,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.03,0.548,7.97
4103,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.66,0.508,7.97
4104,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.25,0.527,7.97
4105,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.61,0.534,7.97
4106,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.26,0.506,7.97
4107,Penaeus_monodon,summer,good,True,stratification_collapse,21.31,1.0,0.0,4.01,0.503,7.97
4108,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.46,0.512,7.97
4109,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.33,0.518,7.97
4110,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.19,0.509,7.97
4111,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.32,0.508,7.97
4112,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.29,0.51,7.97
4113,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.5,0.519,7.97
4114,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.89,0.522,7.97
4115,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,3.63,0.538,7.97
4116,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.56,0.514,7.97
4117,Litopenaeus_vannamei,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,4.18,0.527,7.97
4118,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.64,0.505,7.97
4119,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.49,0.529,7.97
4120,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.0,0.524,7.97
4121,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.17,0.515,7.97
4122,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.15,0.525,7.97
4123,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.06,0.56,7.97
4124,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.03,0.522,7.97
4125,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.02,0.518,7.97
4126,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.37,0.508,7.97
4127,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.64,0.511,7.97
4128,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.22,0.538,7.97
4129,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.5,0.523,7.97
4130,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.26,0.528,7.97
4131,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.16,0.52,7.97
4132,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.52,0.506,7.97
4133,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.48,0.504,7.97
4134,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.53,0.512,7.97
4135,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.54,0.508,7.97
4136,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.75,0.526,7.97
4137,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.43,0.527,7.97
4138,Litopenaeus_vannamei,summer,poor,False,none,21.31,1.0,0.0,4.04,0.528,7.97
4139,Litopenaeus_vannamei,northeast,excellent,True,sensor_fault,21.31,1.0,0.0,4.52,0.516,7.97
4140,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.81,0.546,7.97
4141,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.27,0.519,7.97
4142,Litopenaeus_vannamei,monsoon,poor,True,sensor_fault,21.31,1.0,0.0,4.47,0.52,7.97
4143,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.2,0.506,7.97
4144,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.41,0.507,7.97
4145,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.23,0.526,7.97
4146,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.46,0.503,7.97
4147,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.41,0.52,7.97
4148,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.39,0.549,7.97
4149,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.25,0.503,7.97
4150,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.35,0.537,7.97
4151,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.69,0.503,7.97
4152,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.43,0.512,7.97
4153,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.77,0.505,7.97
4154,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.07,0.537,7.97
4155,Penaeus_monodon,winter,good,True,stratification_collapse,21.31,1.0,0.0,4.29,0.504,7.97
4156,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,3.9,0.505,7.97
4157,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.74,0.515,7.97
4158,Litopenaeus_vannamei,monsoon,excellent,True,sensor_fault,21.31,1.0,0.0,4.69,0.509,7.97
4159,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.51,0.519,7.97
4160,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.26,0.524,7.97
4161,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,4.25,0.53,7.97
4162,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.23,0.537,7.97
4163,Litopenaeus_vannamei,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.02,0.521,7.97
4164,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.08,0.508,7.97
4165,Penaeus_monodon,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.48,0.509,7.97
4166,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.63,0.518,7.97
4167,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.2,0.509,7.97
4168,Litopenaeus_vannamei,winter,excellent,True,aerator_failure,0.45,0.0162,2077.0,0.0,0.511,7.97
4169,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.52,0.514,7.97
4170,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.35,0.516,7.97
4171,Litopenaeus_vannamei,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.87,0.518,7.97
4172,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.1,0.503,7.97
4173,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.28,0.511,7.97
4174,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,3.87,0.506,7.97
4175,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.55,0.525,7.97
4176,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.64,0.503,7.97
4177,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,3.94,0.513,7.97
4178,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.12,0.525,7.97
4179,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.69,0.505,7.97
4180,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.68,0.508,7.97
4181,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,4.37,0.517,7.97
4182,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.52,0.519,7.97
4183,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.01,0.507,7.97
4184,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.18,0.547,7.97
4185,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.64,0.507,7.97
4186,Litopenaeus_vannamei,winter,excellent,False,none,21.31,1.0,0.0,4.24,0.509,7.97
4187,Litopenaeus_vannamei,winter,good,True,stratification_collapse,13.95,1.0,7.0,4.64,0.513,7.97
4188,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.08,0.503,7.97
4189,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.32,0.504,7.97
4190,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.72,0.505,7.97
4191,Litopenaeus_vannamei,summer,excellent,True,sensor_fault,21.31,1.0,0.0,4.01,0.519,7.97
4192,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.72,0.513,7.97
4193,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.5,0.559,7.97
4194,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.97,0.539,7.97
4195,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.11,0.514,7.97
4196,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.35,0.518,7.97
4197,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.73,0.508,7.97
4198,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.64,0.518,7.97
4199,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.6,0.546,7.97
4200,Litopenaeus_vannamei,winter,excellent,True,stratification_collapse,21.31,1.0,0.0,4.26,0.516,7.97
4201,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.8,0.506,7.97
4202,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.22,0.524,7.97
4203,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.78,0.525,7.97
4204,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.76,0.506,7.97
4205,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.54,0.53,7.97
4206,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.19,0.546,7.97
4207,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.44,0.508,7.97
4208,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.46,0.508,7.97
4209,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.48,0.504,7.97
4210,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.48,0.542,7.97
4211,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,3.84,0.525,7.97
4212,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.25,0.507,7.97
4213,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.65,0.505,7.97
4214,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.24,0.51,7.97
4215,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.25,0.522,7.97
4216,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.67,0.543,7.97
4217,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.52,0.507,7.97
4218,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.58,0.51,7.97
4219,Litopenaeus_vannamei,summer,excellent,True,other,0.46,0.0163,2062.0,0.0,2.519,7.97
4220,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.47,0.524,7.97
4221,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.5,0.514,7.97
4222,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.64,0.517,7.97
4223,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.5,0.506,7.97
4224,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.19,0.53,7.97
4225,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.11,0.535,7.97
4226,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.31,0.515,7.97
4227,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.56,0.508,7.97
4228,Penaeus_monodon,winter,good,False,none,21.31,1.0,0.0,4.35,0.506,7.97
4229,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.94,0.552,7.97
4230,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.58,0.509,7.97
4231,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.51,0.512,7.97
4232,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.68,0.526,7.97
4233,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.57,0.55,7.97
4234,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.47,0.523,7.97
4235,Litopenaeus_vannamei,monsoon,excellent,True,sensor_fault,21.31,1.0,0.0,4.31,0.512,7.97
4236,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.44,0.508,7.97
4237,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,4.17,0.523,7.97
4238,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.69,0.506,7.97
4239,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.54,0.544,7.97
4240,Litopenaeus_vannamei,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.64,0.525,7.97
4241,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.65,0.516,7.97
4242,Penaeus_monodon,monsoon,excellent,False,none,21.31,1.0,0.0,4.7,0.505,7.97
4243,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.44,0.503,7.97
4244,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,4.35,0.544,7.97
4245,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.05,0.507,7.97
4246,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.56,0.518,7.97
4247,Penaeus_monodon,northeast,excellent,True,stratification_collapse,21.31,1.0,0.0,4.37,0.505,7.97
4248,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.29,0.514,7.97
4249,Litopenaeus_vannamei,northeast,very_poor,True,aerator_failure,0.74,0.0273,1815.0,0.0,0.54,7.97
4250,Penaeus_monodon,winter,very_poor,False,none,21.31,1.0,0.0,4.38,0.513,7.97
4251,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.35,0.513,7.97
4252,Litopenaeus_vannamei,winter,poor,False,none,21.31,1.0,0.0,3.94,0.526,7.97
4253,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.73,0.509,7.97
4254,Penaeus_monodon,summer,excellent,False,none,21.31,1.0,0.0,4.6,0.507,7.97
4255,Litopenaeus_vannamei,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,3.36,0.578,7.97
4256,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.59,0.516,7.97
4257,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.54,0.517,7.97
4258,Penaeus_monodon,winter,poor,True,stratification_collapse,21.31,1.0,0.0,4.02,0.511,7.97
4259,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.75,0.504,7.97
4260,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.71,0.509,7.97
4261,Litopenaeus_vannamei,winter,very_poor,False,none,21.31,1.0,0.0,3.8,0.551,7.97
4262,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.65,0.512,7.97
4263,Litopenaeus_vannamei,summer,good,True,sensor_fault,21.31,1.0,0.0,4.03,0.534,7.97
4264,Penaeus_monodon,monsoon,good,False,none,21.31,1.0,0.0,4.42,0.507,7.97
4265,Penaeus_monodon,monsoon,excellent,True,stratification_collapse,21.31,1.0,0.0,4.64,0.506,7.97
4266,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.7,0.513,7.97
4267,Penaeus_monodon,summer,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.1,0.513,7.97
4268,Litopenaeus_vannamei,northeast,poor,False,none,21.31,1.0,0.0,4.49,0.533,7.97
4269,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.63,0.507,7.97
4270,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.12,0.503,7.97
4271,Litopenaeus_vannamei,summer,good,False,none,21.31,1.0,0.0,3.9,0.513,7.97
4272,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.52,0.526,7.97
4273,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.56,0.509,7.97
4274,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.03,0.521,7.97
4275,Litopenaeus_vannamei,monsoon,poor,False,none,21.31,1.0,0.0,4.8,0.528,7.97
4276,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.23,0.509,7.97
4277,Penaeus_monodon,northeast,very_poor,True,stratification_collapse,21.31,1.0,0.0,4.61,0.505,7.97
4278,Litopenaeus_vannamei,winter,excellent,True,aerator_failure,0.4,0.0143,2139.0,0.0,0.51,7.97
4279,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.67,0.524,7.97
4280,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.24,0.509,7.97
4281,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.1,0.543,7.97
4282,Litopenaeus_vannamei,northeast,excellent,False,none,21.31,1.0,0.0,4.11,0.511,7.97
4283,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.31,0.525,7.97
4284,Penaeus_monodon,northeast,good,True,stratification_collapse,21.31,1.0,0.0,4.3,0.506,7.97
4285,Litopenaeus_vannamei,winter,good,True,sensor_fault,21.31,1.0,0.0,4.46,0.526,7.97
4286,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.2,0.514,7.97
4287,Penaeus_monodon,northeast,poor,False,none,21.31,1.0,0.0,4.72,0.511,7.97
4288,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.46,0.521,7.97
4289,Penaeus_monodon,northeast,very_poor,False,none,21.31,1.0,0.0,4.46,0.525,7.97
4290,Litopenaeus_vannamei,summer,excellent,False,none,21.31,1.0,0.0,4.48,0.52,7.97
4291,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.04,0.502,7.97
4292,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,4.47,0.544,7.97
4293,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.77,0.506,7.97
4294,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,3.66,0.558,7.97
4295,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.31,0.513,7.97
4296,Penaeus_monodon,summer,excellent,True,stratification_collapse,21.31,1.0,0.0,4.57,0.504,7.97
4297,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.32,0.503,7.97
4298,Penaeus_monodon,northeast,good,False,none,21.31,1.0,0.0,4.46,0.509,7.97
4299,Litopenaeus_vannamei,northeast,very_poor,False,none,21.31,1.0,0.0,3.93,0.568,7.97
4300,Penaeus_monodon,summer,poor,True,stratification_collapse,21.31,1.0,0.0,4.39,0.515,7.97
4301,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.86,0.531,7.97
4302,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,3.84,0.512,7.97
4303,Penaeus_monodon,summer,good,False,none,21.31,1.0,0.0,4.49,0.515,7.97
4304,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.64,0.505,7.97
4305,Penaeus_monodon,monsoon,very_poor,False,none,21.31,1.0,0.0,4.53,0.515,7.97
4306,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.56,0.504,7.97
4307,Penaeus_monodon,winter,excellent,False,none,21.31,1.0,0.0,4.31,0.504,7.97
4308,Penaeus_monodon,northeast,excellent,False,none,21.31,1.0,0.0,4.48,0.511,7.97
4309,Penaeus_monodon,summer,poor,False,none,21.31,1.0,0.0,4.11,0.506,7.97
4310,Penaeus_monodon,winter,poor,False,none,21.31,1.0,0.0,4.63,0.51,7.97
4311,Penaeus_monodon,monsoon,poor,False,none,21.31,1.0,0.0,4.38,0.52,7.97
4312,Litopenaeus_vannamei,summer,very_poor,False,none,21.31,1.0,0.0,4.02,0.57,7.97
4313,Litopenaeus_vannamei,monsoon,good,False,none,21.31,1.0,0.0,4.71,0.51,7.97
4314,Litopenaeus_vannamei,northeast,very_poor,True,aerator_failure,0.78,0.029,1782.0,0.0,0.522,7.97
4315,Litopenaeus_vannamei,monsoon,very_poor,False,none,21.31,1.0,0.0,4.51,0.549,7.97
4316,Litopenaeus_vannamei,monsoon,excellent,False,none,21.31,1.0,0.0,4.35,0.518,7.97
4317,Litopenaeus_vannamei,winter,good,False,none,21.31,1.0,0.0,4.43,0.514,7.97
4318,Penaeus_monodon,northeast,poor,True,stratification_collapse,21.31,1.0,0.0,4.31,0.512,7.97
4319,Litopenaeus_vannamei,northeast,good,False,none,21.31,1.0,0.0,4.31,0.509,7.97
4320,Penaeus_monodon,summer,very_poor,False,none,21.31,1.0,0.0,3.86,0.516,7.97
